Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Avg_Diameter_KM,Hazardous
-1.130489534,-0.345410772,0.250706707,-1.142620781,0.680459573,-1.434217259,0.917209112,-0.280017498,1.605487366,1.134025283,1.176731539,0.286630888,-1.681077184,0.586307141,0
-1.303460197,0.637106646,1.615861312,-0.817732186,4.381099059,-1.112649527,-0.406862907,2.26827982,0.717573854,1.977510542,-1.075692227,-0.006008112,-0.688544037,0.881479223,0
-0.992113003,2.410583363,1.40713208,-1.142620781,-0.422388187,0.11868018,0.616868917,0.940314927,1.07734072,-0.914433708,-0.835533151,-0.089422853,1.350745998,0.394519714,1
-0.992113003,2.410584644,1.407133547,-1.142620781,-0.426896975,0.11868018,0.616808238,0.940340062,1.077148436,-0.914356462,-0.8352492,0.400085061,0.900280311,0.394519714,1
0.460840568,-1.584127774,-0.747602924,1.45648798,0.709443847,-0.595555687,-0.594260665,-0.944132094,-0.520300994,1.425147371,-0.390617997,-4.0539098,1.621929555,-0.416624906,0
-0.473201014,0.774867743,-1.49116099,1.45648798,-0.661662952,-1.512589294,1.751526495,-0.677782116,-1.019282824,-0.456137102,0.875465872,-4.003990599,1.5315474,-0.078455261,1
-0.542389279,0.666727371,-0.747830447,-1.142620781,-0.515562052,0.686675445,-1.527560781,1.842720212,-0.781363449,0.347553964,0.701111224,0.305452534,1.518146387,-0.032606271,1
-1.268866064,0.310459573,-1.101698762,-0.817732186,-0.502167485,-1.195061358,0.719941787,0.707020506,-0.827400419,0.702932533,0.328011241,0.414087434,1.284297486,0.816886341,1
0.391652302,-1.072751082,1.095936,1.131599385,-0.655088605,-0.215814898,-0.238535549,-0.543294526,0.474489138,0.340623176,-0.413045586,0.345198301,1.353044839,-0.403401913,0
0.737593629,0.538507566,0.502845446,0.481822194,-0.87341949,0.878969717,-0.591387862,-0.69522539,0.747095143,-0.431249652,0.63011401,0.368990684,0.944592034,-0.458861569,0
1.464070414,-0.627764046,-0.210943335,0.806710789,-0.836463267,1.129437046,-1.465124631,-1.110131416,0.259052566,0.014598464,0.225766046,0.21038998,-0.927015297,-0.517632098,0
0.322464037,-0.058977325,-1.414026037,1.131599385,-0.610667463,-0.799161386,0.814683545,-0.416472507,-0.912455423,-0.115997184,0.739257292,0.177523594,-1.239943314,-0.388903188,0
-0.680765809,0.781056682,1.279513333,-0.817732186,1.213163289,1.148020106,-0.036411385,0.312325923,0.858585288,-1.022078995,1.618501733,0.291277515,1.635996052,0.072788758,0
-1.026707136,1.058263298,-0.26663414,-0.817732186,-0.838255485,0.965421343,0.070265896,1.080765856,0.877928278,-1.015779687,0.516169276,-0.248079693,-0.610171667,0.439207072,1
0.080305109,1.679685076,-0.378275278,0.806710789,-0.751575116,-1.004383004,1.309251618,0.87371503,0.878822114,-0.604721305,0.864503935,0.381304723,1.316639144,-0.326224032,0
-0.992113003,0.851357161,0.579953873,0.481822194,-0.225869934,-0.466282227,0.36067559,0.149444167,-1.182782083,-0.028669685,1.239943317,0.110083421,-0.809857797,0.394519714,0
1.602446945,-1.372203881,-0.785349939,1.131599385,-0.538540147,0.808677273,-1.200867395,-1.032833519,0.531122001,0.093125751,0.106071177,0.391544884,0.774678658,-0.523696949,0
-0.853736473,-0.564734625,1.198685486,-0.167954996,-0.743426958,-0.021096749,-0.808456763,0.26683391,0.803907366,0.631782742,-0.375043069,0.533527038,0.174578302,0.234997883,1
-0.992113003,1.05826442,-0.266612039,-1.142620781,-0.842594709,0.965421343,0.070152253,1.080780402,0.877853484,-1.015725389,0.516143926,0.455331942,0.075152761,0.394519714,1
1.191468649,-1.008425424,-1.489706025,0.806710789,-0.472414579,1.255478669,-1.076461649,-0.182448285,-0.836866859,-0.357788447,1.571089741,0.353232189,1.002486499,-0.50186133,0
-0.95751887,-0.140428726,0.816320609,-1.142620781,-0.598634061,1.13509276,-0.456523117,-0.158242754,1.509266187,-0.710420488,1.03366003,0.369464138,0.865119756,0.351843621,1
-0.784548207,-0.095713812,1.034711092,-0.817732186,-0.2614939,1.354049683,-0.58524714,-0.287781535,0.432920127,-0.75120126,-1.080350146,0.401241686,0.468333682,0.165602627,0
1.360288016,-1.273366912,0.236307913,1.131599385,-0.903067446,0.759391766,-1.285104711,-0.02515496,-0.025640289,0.186479753,0.814392722,0.467083555,0.142659336,-0.512291217,0
0.633811231,-0.1115993,-0.731108459,0.806710789,-0.289169064,0.139687117,-0.635601762,-0.036705544,1.153152625,0.277756541,0.855044417,0.498844157,0.283450194,-0.444813621,0
0.737593629,-1.252858693,1.598480782,0.806710789,-0.132796856,-0.51879957,-0.407455714,-1.077539509,0.864667626,1.0345089,-0.650554146,0.539239202,0.527486428,-0.458861569,0
-0.369418616,0.62278881,-0.992071905,-1.142620781,-0.376643538,0.180893033,0.779257021,-0.752165492,0.48269944,-1.071370222,1.306521426,0.277447789,-1.608966898,-0.139776776,1
-0.196447952,0.401050102,0.241701156,-1.142620781,1.379626278,1.359705396,0.283693734,1.365121267,-0.77668585,-1.363647201,-1.76177277,0.352128523,0.965359712,-0.224905335,0
-0.542389279,0.037959715,0.06578331,0.156933599,0.43078724,-0.880765258,1.009452685,-0.434715549,1.476299008,-0.270150098,1.550504377,0.351158313,1.422940563,-0.032606271,0
-0.646171677,1.32979642,1.28169906,0.806710789,-0.243462071,2.352687161,0.823377336,0.251739921,-0.120269593,-1.992584369,1.35875916,0.278272891,-1.536070568,0.044592943,0
0.119050537,-1.643838675,0.511829171,0.156933599,0.966481309,-0.460626513,-0.722123867,-0.307288708,0.141364708,1.282571388,-1.236768544,0.184104285,-1.194902648,-0.337658407,0
-1.234271932,1.66150701,0.941304085,-1.142620781,0.548839735,-0.326505298,-1.023203752,2.789627137,1.298565858,1.015945292,-1.210699571,0.144376524,-0.863350432,0.755200617,0
0.149493374,0.153225117,0.998973544,1.131599385,-0.470861811,-0.589092014,-0.226518442,-0.128243038,0.081720033,0.905185341,-0.219629687,0.567213231,0.435345692,-0.346237842,0
-0.231042085,0.617839504,-1.013960942,0.806710789,0.255353192,-0.949441784,0.026447297,1.821729722,1.271215211,1.044512787,1.352977773,0.393132597,1.269194991,-0.209410581,0
-0.576983411,1.080250108,0.038369569,0.806710789,1.966477535,-1.149815647,1.852000889,0.313246896,0.082707754,-1.21675798,-1.59748436,0.728334786,0.127789417,-0.008048742,0
0.599217098,-1.063797068,1.283161774,0.156933599,0.001368105,0.292391392,-1.157037722,0.10322039,-1.254349037,0.568336632,-0.989312128,0.052023355,-0.027514029,-0.439682825,0
-2.151016446,0.180190475,-0.293149986,-1.142620781,0.744685712,1.526952935,0.298978607,0.217843098,-0.012321691,-1.423516099,1.662292879,-4.371374943,-0.712654217,3.881389566,0
-0.95751887,0.304231388,0.213868501,-1.142620781,-0.6619786,1.396871516,-0.603644028,-0.011628758,-0.366985357,-0.767380315,1.398458188,0.1387957,-0.071934517,0.351843621,1
-0.992113003,1.594446919,-0.701801168,-1.142620781,-0.274281536,-0.815320569,1.472190046,0.525667117,-0.37417638,-1.032370553,1.007552804,-0.021022003,-0.363592786,0.394519714,0
-0.95751887,0.056779585,-0.92263232,-0.492843591,-0.268980858,-1.574802147,1.749055102,-0.853739618,0.031988151,-0.310840018,0.11414477,0.499680909,1.185645558,0.351843621,0
-0.369418616,-0.494445433,0.767124439,-0.492843591,-0.845227327,0.56224974,-0.423603945,0.230837801,-1.244522489,-0.333359153,0.786668338,0.197919183,-0.962702346,-0.139776776,1
-0.853736473,2.251554965,1.323466659,-0.817732186,3.073738835,0.197860174,0.555030457,2.471810572,-0.052474966,-0.986928653,0.240163415,0.102394826,-0.308856537,0.234997883,0
-0.750991899,1.748597251,1.244832241,0.806710789,0.598612501,-1.519052967,1.59937144,0.008507599,0.369685463,-0.15398153,-1.569071955,0.190820552,-1.452167966,0.134179159,0
-0.023477289,-1.121311271,-0.509678924,0.481822194,1.039224417,-0.427500189,-0.634803789,-0.357577019,0.892668234,1.118133478,-0.954090279,0.221644838,-1.364246598,-0.292525352,0
1.187317353,-0.084696025,0.001924415,0.806710789,-0.680344906,1.090655008,-0.950016696,-0.819097135,0.565338573,-0.322132752,1.257747226,0.435940456,0.245861209,-0.501574167,0
0.564622966,-0.191998806,-1.084348174,0.806710789,-0.88921819,0.476606072,-0.947230728,0.953536052,1.353739777,0.146546832,-0.949718529,0.405252805,0.759211472,-0.434310224,0
-2.410472441,0.203356404,0.862725792,-1.142620781,0.242239939,-1.419673995,1.511382123,0.700216501,0.439414198,-0.254623647,-0.465974398,-0.23229366,-0.285320241,5.711022982,0
0.387846948,-1.315249065,-0.363889598,0.806710789,1.217139351,-1.369580529,0.620059143,-1.096871817,-1.623918927,1.612655778,1.328096416,0.270691273,-1.64344497,-0.402638711,0
0.530028833,-1.067295712,0.948376653,0.806710789,1.162105778,-1.268585638,0.457275167,-1.036788779,-1.2460423,1.583475298,0.88437489,-0.124319689,-0.617277299,-0.428684419,0
0.530028833,-1.209153954,-0.716516715,0.806710789,0.709045133,-1.190213603,0.400376223,-0.675089646,1.491393533,1.419648895,-1.714658947,0.807545637,0.210275004,-0.428684419,0
-1.822372186,2.041282513,0.058774937,-1.142620781,-0.100542021,1.049449092,-0.934890282,3.368418535,1.409279469,-0.465292312,0.583164403,0.174462561,-0.512371135,2.309840815,0
-0.438606881,1.04290736,-1.025998851,0.806710789,0.191751704,0.038692226,1.270524162,1.036849481,1.635128447,-1.472788618,0.430412276,0.401856011,0.895317096,-0.099843975,0
1.844605873,0.587016065,1.231489536,0.481822194,-0.909914446,-0.071190215,-0.649317375,-0.894336566,-1.612453453,0.581460157,-1.395756624,0.1202505,-0.701401625,-0.53195967,0
-0.092665555,-1.675781808,1.420907822,-1.142620781,2.117778327,-1.129616669,0.018819016,-0.894770337,0.043906149,1.937955462,-0.628594358,0.62887769,0.687482319,-0.267329458,0
0.184087507,-0.894753716,0.138526703,0.806710789,1.851747655,-1.269393597,0.285589413,-0.026606524,1.556336538,1.846468273,1.69479291,-0.107905561,-0.652851827,-0.355574353,0
-1.787778054,1.179728031,-0.757436765,-1.142620781,-0.594233812,-0.484865287,1.130944154,-0.718259665,1.352656917,-0.89719681,1.04206009,0.004236286,-0.26471886,2.180961071,1
0.184087507,-0.980887359,-1.244842821,0.806710789,-0.507719574,1.731366594,-0.204837465,-0.782495928,1.696050286,-1.184059164,-0.007239456,0.37557879,0.620192755,-0.355574353,0
-1.338054329,1.123010467,0.67157756,-0.817732186,0.565541411,-1.17486238,0.852699613,1.947517265,0.126189667,0.239965049,-1.058098086,-0.046265464,-0.56098841,0.949116274,0
-0.749954075,1.445009284,0.956849574,-0.817732186,1.98344502,-1.656406018,1.322024116,1.312439854,-0.157458888,0.645285987,0.735934748,0.836877536,0.503950916,0.133229499,0
0.35705817,-0.356098071,-0.901988057,-1.142620781,0.172030879,-1.512589294,1.154238332,-0.614387145,-1.470169921,0.889114585,1.04605934,0.632630368,0.916252231,-0.396319444,0
-0.16185382,-1.307667389,1.568777503,-1.142620781,1.05919333,-0.599595483,-0.682161524,-0.696869921,-0.416132665,1.54176988,-0.349428818,-0.151681512,-1.614924624,-0.239702709,0
1.15272322,-1.050294524,-0.280445372,1.131599385,-0.763615164,0.380458936,-1.455510251,-0.240268632,-0.239103306,0.735073541,1.476641767,0.356252973,1.173176746,-0.499118414,0
-0.16185382,-1.307667701,1.568776403,-1.142620781,1.059237632,-0.599595483,-0.681347782,-0.696859767,-0.416191041,1.540659715,-0.349402506,0.633008495,0.193292913,-0.239702709,0
0.599217098,-0.921781762,-1.474470824,1.131599385,-0.734031712,-1.023774023,0.473467705,-1.090622957,1.205481629,0.848515905,-1.414664401,0.13272977,-1.176513027,-0.439682825,0
-1.095895401,-0.373898488,-0.892905289,-1.142620781,-0.703028395,0.115448343,0.636147471,-1.038232692,1.378473054,-0.887324579,-0.473938498,0.131926911,-0.642417049,0.53499919,1
-1.061301268,0.03376816,0.858868812,-1.142620781,0.699110516,-1.19344544,0.514881381,-0.66484961,-1.282803853,1.215164013,0.928968872,0.782267223,0.270468991,0.486000478,0
-0.404012748,2.294620943,1.283541621,-0.817732186,0.867589224,-0.135826945,1.605568558,0.756941878,-0.885270742,-1.690228295,-0.375479348,0.239674217,-1.3768449,-0.120270038,0
0.841376027,-1.247157797,-0.140333579,1.131599385,-0.727382052,0.150190586,-0.868493628,-0.537005185,1.455021753,0.499082188,-0.558079926,0.258728883,-1.490939978,-0.471096819,0
-0.16185382,-0.584858481,-0.176609076,-0.492843591,1.512553011,0.903208491,-0.399577711,0.13768626,0.319772446,-0.606556285,-1.764200917,0.331432126,1.272794364,-0.239702709,0
0.910564292,-0.172183478,0.534634308,0.156933599,-0.909539655,0.853115025,-1.597742115,-0.600104288,-1.602370426,0.349049358,-0.795014706,0.379053963,0.869606826,-0.478363394,0
1.844605873,-0.494790776,0.670277532,-0.167954996,-0.89876528,2.008496574,-0.13741457,-0.260591545,1.303133589,-1.341963005,1.468131495,0.272211198,-1.472772252,-0.53195967,0
0.322464037,-1.148994489,-0.732609323,1.131599385,0.663115525,-1.372004406,0.728706527,-0.652144298,1.718029337,1.36314622,-1.641362533,0.251583648,-1.596849906,-0.388903188,0
1.464070414,-0.819511795,-1.733290284,1.131599385,-0.883662003,-0.926010969,0.445858521,-1.026742854,1.766578113,0.671832139,1.506550759,-0.175502493,-0.046072904,-0.517632098,0
0.114899241,-0.971203468,-0.311461517,1.131599385,1.261407652,-0.780578327,-0.427898517,-0.048244519,0.124001209,1.581513051,-0.168324031,0.408941932,1.202338206,-0.336461313,0
-0.231042085,-0.556171854,-0.715330403,0.806710789,0.20091769,-1.40513073,0.845321059,-0.207065327,1.810798829,1.184001412,1.563157838,0.276192659,-1.656132518,-0.209410581,0
-1.441836727,1.973439317,-0.605953951,-1.142620781,0.108111528,0.609111369,1.870446058,0.850858899,1.740342984,-2.21438805,-0.316909684,0.300201115,1.561129436,1.171761237,0
-0.749954075,-1.027495634,1.55078034,-0.817732186,2.49189365,-0.627874052,-0.818283659,-0.28855677,1.797040648,1.761450861,-1.082048732,0.159752655,-1.145039359,0.133229499,0
-0.092665555,-0.233727192,0.370368471,-0.492843591,0.477946216,0.660012794,-0.725078011,0.54694124,-0.321105796,-0.182525639,0.454520742,0.09654497,-0.091024003,-0.267329458,0
-0.092665555,0.613502029,0.882898593,1.131599385,0.312103448,-0.127747353,-1.087731009,1.108637358,-1.638302527,0.998697686,-1.297723047,0.086125806,-0.498879011,-0.267329458,0
-1.095895401,0.549227763,0.553494793,-0.167954996,-0.819339619,-1.070635653,0.671072162,-0.676823699,0.776210065,0.619105884,-0.174030566,0.269267734,-1.623811758,0.53499919,1
1.360288016,0.783780469,0.848557731,0.806710789,-0.739906094,1.076111743,-0.766442609,0.235874879,0.153844673,-0.459541052,1.180778814,0.29315862,1.618786909,-0.512291217,0
-0.127259687,-0.943796664,1.558087125,-1.142620781,-0.20725997,-0.347512235,-0.079153256,-0.251952925,0.399699634,0.337834799,0.68172162,0.101290101,-0.724584486,-0.253834092,0
-1.718589788,1.024627499,1.529059171,-0.817732186,0.173048706,0.891089104,-1.369613864,1.520538224,1.526698921,0.067198493,1.575988453,0.407174159,0.570963894,1.940342149,0
0.979752557,-0.604224645,-0.373592392,1.131599385,-0.778596833,0.794134009,-0.132477342,0.237948847,0.236809044,-0.737330115,1.075620509,0.355563447,1.074433356,-0.48499059,0
-0.611577544,0.673983795,-0.888929733,-1.142620781,-0.595843065,-0.57454875,1.278281267,0.931364764,-1.536428787,-1.037540599,-0.77891905,0.202402696,-1.260103902,0.017666148,1
-0.646171677,0.004348914,0.533537502,-0.817732186,-0.345578199,1.153675819,0.732818778,0.705961952,-1.54161365,-1.568679454,0.335134789,0.211212964,-0.893596235,0.044592943,0
1.775417608,0.025033284,0.485184479,0.806710789,-0.789796259,1.213464795,-1.243057773,-0.778898433,-0.668473781,-0.206101282,-0.444922716,0.322197127,1.326158827,-0.529863968,0
0.910564292,0.173691018,-1.647935666,1.781376575,-0.899695058,0.069394673,0.616006789,-1.082584054,0.337006152,-0.831738704,-0.976399815,-3.977295001,-1.220110693,-0.478363394,0
0.979752557,-0.736625363,-1.490339027,1.45648798,-0.488692068,-0.820168324,0.234019834,-0.427912032,-1.308754539,0.749384906,1.363529001,-3.939827532,-1.552050044,-0.48499059,0
-0.369418616,-1.046190522,0.335182261,0.806710789,2.429040858,-1.622471735,0.907894281,-0.215242809,-1.217161995,1.957039159,1.475154946,-0.233673773,-0.739546535,-0.139776776,0
0.184087507,-0.802911897,-0.590589949,1.781376575,0.671167327,-1.311407472,0.70165914,-0.539414864,-1.084834642,1.208405532,1.228447026,-3.928661646,-1.572800817,-0.355574353,0
-1.303460197,1.190663015,1.585807349,-1.142620781,2.014001999,-0.362863459,-1.429160358,2.332426373,0.384591514,1.569875727,-0.616503186,0.348502946,1.337474019,0.881479223,0
-0.95751887,0.057067836,-1.0768168,-1.142620781,-0.309658521,1.03328991,-1.248576513,1.174414673,-1.368907904,-0.117024741,0.260535646,0.132084729,-0.179391763,0.351843621,0
-0.369418616,-0.954285456,1.307264553,-1.142620781,-0.231587047,-0.02028879,-1.059279806,-0.871653403,0.201024485,0.921487004,-1.131885239,0.39105978,1.051987305,-0.139776776,0
1.187317353,-0.662964466,-1.545525058,-0.167954996,-0.839634259,1.306380094,-0.528962519,-0.519239288,-1.420497529,-0.759005535,-0.488591203,0.349748543,1.025129428,-0.501574167,0
0.011116843,-0.821057401,0.131084009,1.131599385,0.482188087,0.049195695,-1.25754409,-0.002266261,-0.815950212,0.985415237,0.674698802,0.345826396,1.306896676,-0.304279325,0
1.118129088,-1.391760011,-1.461745027,0.806710789,-0.426287829,-0.538998548,-0.286983491,-1.177923468,1.463230243,0.921702073,-1.079569885,0.564320608,0.424957516,-0.496546924,0
1.360288016,-0.118614185,-0.83241238,0.806710789,-0.857365281,-0.810472814,0.372859571,-0.298589968,-1.250826843,0.523760721,-1.433864349,0.475110029,0.940593644,-0.512291217,0
-1.926154584,0.190289987,0.903257375,-1.142620781,-0.851344703,-0.132595108,1.123256624,-0.760812721,-0.72733963,-1.182566977,0.724187301,0.512684475,0.30933673,2.734082048,1
-1.165083666,-0.488287744,0.706959655,-1.142620781,1.822320365,-0.257828773,-1.038773891,0.560536615,-1.317123104,1.20891552,-0.834513342,0.586334626,0.063138746,0.640033159,0
1.15272322,-0.917003852,-0.846207655,0.806710789,-0.850594236,0.740808706,-1.522842709,0.030376221,0.4699726,0.386180726,0.731739444,0.143682761,-0.461942071,-0.499118414,0
1.879200006,-0.563961358,-0.381448955,1.45648798,-0.90890858,1.229623977,0.409444264,-1.189071191,-0.329861471,-1.360082405,-0.557579924,-3.346642746,0.92256771,-0.532937324,0
-0.438606881,0.610864931,1.263489689,-0.167954996,-0.239244566,1.464740083,-0.13461561,-0.057031546,0.587415546,-1.111474595,-0.252866354,0.32690095,1.238356512,-0.099843975,0
-0.404012748,0.135619226,0.077143143,1.45648798,2.033705103,-1.260506047,0.220601675,1.315376865,0.523388014,1.6546784,0.268413154,-3.859033206,1.566800242,-0.120270038,0
0.322464037,-0.030861249,-1.4825683,1.781376575,-0.775717234,-0.184304492,-0.734207413,1.008742232,0.614114425,0.73143043,-0.219244572,-3.90791229,-1.589069182,-0.388903188,0
-0.81914234,-0.595824705,-0.564511083,-1.142620781,-0.017281731,1.101158476,0.11565166,-0.259745121,0.320919307,-1.095756452,-0.855241446,0.128169996,-0.109568137,0.199501453,0
-0.265636218,-0.978574986,0.938083363,-1.142620781,-0.493716969,0.20189997,-0.841582537,-0.717973847,1.40079539,0.414436945,1.369387316,0.45799896,0.530200789,-0.193185583,1
-0.438606881,0.251032766,-0.748974298,0.481822194,-0.568347322,-1.709731321,1.56746161,-1.013447171,-1.415488309,0.549181751,-1.025694614,-0.17932084,-0.83382434,-0.099843975,1
0.841376027,-0.959664569,-1.524415798,1.131599385,-0.531190523,0.107368752,-1.20620612,-0.081500882,0.60367576,0.85824235,-0.122902247,0.285922296,-1.668857707,-0.471096819,0
-0.473201014,0.239788629,-1.551772498,-0.817732186,-0.593500622,0.11868018,-0.347734876,0.908647334,-1.185320763,-0.014763115,1.044894859,0.075840099,-0.268247274,-0.078455261,1
0.875970159,-0.229662141,0.344031178,0.156933599,-0.636637019,0.361067917,-1.260257929,-0.996931846,-1.518060711,0.604373506,-0.787739664,0.371563435,1.069860072,-0.474813751,0
1.083534955,0.685652633,1.520140191,0.481822194,-0.712142327,1.389599884,0.29970459,-0.698305317,-1.143859005,-1.358043912,1.373557422,0.414206062,0.300204437,-0.493854246,0
-0.16185382,-0.335331837,-1.007103197,1.131599385,-0.299524546,0.197860174,-0.277214952,-0.113185375,-1.398681493,-0.117395942,-0.663103648,0.126880973,-0.588362625,-0.239702709,0
0.841376027,-0.256441604,-1.510676647,1.781376575,-0.573506235,-1.476231134,1.201407744,-0.191693336,-1.046716433,0.62458171,1.366498708,-3.907471671,-1.615385837,-0.471096819,0
0.391652302,-0.978233325,-1.206157377,1.131599385,-0.031319777,-1.515013172,1.109134592,-0.743684833,-0.880228278,1.015275141,1.483925152,0.809102633,0.549040771,-0.403401913,0
0.564622966,1.396625434,1.595644492,1.45648798,-0.464531123,-0.576164668,0.180989916,-0.687557458,0.581004808,0.386571007,-0.721668745,-3.179239188,-1.438612279,-0.434310224,0
-0.715359942,0.679719742,1.34465263,-1.142620781,-0.767024167,-0.607675074,-0.031934843,-0.154702757,-0.025725389,0.691536449,0.125758598,-0.087714394,-0.0357349,0.102313402,1
0.530028833,-1.002869159,-1.153782944,-0.167954996,-0.612694258,1.243359282,-0.569573943,-0.87270209,-0.316297786,-0.690971849,-0.321076414,0.296205884,1.585331759,-0.428684419,0
-0.023477289,-1.32969539,-0.370107188,-1.142620781,-0.64001944,1.110046027,-1.035028751,-0.687934223,1.312365397,-0.276429008,-1.329992076,0.211720312,-0.942111763,-0.292525352,1
-1.061301268,0.460888474,-0.049925733,-0.817732186,-0.225192121,-0.289339178,-0.147744812,1.120107214,0.493592252,0.247142823,0.978291423,0.464649557,0.69773727,0.486000478,0
0.149493374,2.029174977,1.508217648,1.131599385,-0.228376293,1.168219084,-0.200465099,1.514963656,-1.168192966,-0.949853596,0.358629315,0.287869071,-1.678834815,-0.346237842,0
0.460840568,1.589300492,1.627030029,0.481822194,-0.261671106,-1.382507875,1.163977573,-0.565684417,1.03680922,0.467553415,-1.104410459,0.068740409,-1.130683643,-0.416624906,0
0.921634414,-0.392223639,-1.600259458,1.131599385,-0.901432885,0.493573214,-0.990885995,0.510409184,-1.097061485,0.187779909,-1.040562821,0.082112569,-0.090462315,-0.479465188,0
-1.303460197,0.177404202,-0.441625387,-1.142620781,-0.703015105,1.651378641,0.467747163,-0.276543392,1.727850011,-1.573733867,0.390791166,0.159077957,-0.152263999,0.881479223,1
-0.888330605,0.440986252,1.304588566,-1.142620781,1.466390819,-0.884805054,-0.386929037,1.665871106,0.846611404,1.512627796,-0.260668782,0.435125946,1.099206489,0.272167207,0
0.460840568,-1.249086561,-0.767249239,1.131599385,-0.262151778,0.465294645,-1.912690607,-0.472324487,-0.932677476,1.022428505,0.44330488,0.449795603,0.457009809,-0.416624906,0
-0.196447952,-0.674103575,1.63516914,-0.167954996,2.380818646,-0.270756119,-1.592736548,0.049960502,0.74117806,1.87036545,-1.159977665,0.405540902,1.05163993,-0.224905335,0
-0.853736473,-0.2683051,-1.300006499,-0.817732186,-0.426599047,2.981279361,0.996950238,-0.909203083,0.204853841,-2.209079303,-1.232772587,0.344840298,0.70450003,0.234997883,1
1.67163521,-0.888192283,-0.640740413,1.131599385,-0.884381571,0.666476467,-1.819411311,-0.442985541,0.853290557,0.707705436,0.087495002,0.237674483,-1.271209314,-0.526335283,0
1.256505618,0.701525999,-0.635835873,-1.142620781,-0.792602761,-1.257274211,1.238434074,-1.054616642,0.952282143,0.037177244,-0.769102365,0.738250838,0.372670538,-0.506159066,0
1.67163521,-0.621212893,-1.676992055,1.131599385,-0.884780395,-0.787042,0.45382716,-1.195242609,-0.501275895,0.388010557,-1.654418437,0.448315927,1.036330587,-0.526335283,0
-0.507795146,-0.984560107,-0.192944339,-1.142620781,-0.644105149,0.842611556,-0.572674841,-0.79598319,1.653862274,-0.417709355,-1.234907657,0.298431223,1.576300548,-0.056058529,1
-0.749954075,-1.172990786,0.007062531,-1.142620781,-0.870651531,0.75615993,-0.804375256,-0.322868055,-0.329404146,-0.176441367,-1.061514857,0.200028013,-0.931507101,0.133229499,1
-0.784548207,0.387552595,0.66759109,-0.817732186,0.872185508,-0.237629794,-0.786171368,0.641792717,-0.879494641,0.898827801,-1.128706464,0.474723428,0.644816574,0.165602627,0
-1.165083666,-0.85128752,-0.136488704,-0.817732186,1.819219258,-1.799414784,1.304642882,-0.140177595,-0.852889922,1.70792917,-1.677707329,0.596476284,1.2003741,0.640033159,0
1.118129088,-0.579277279,-0.170491354,1.131599385,-0.700576306,-0.126131435,-0.769211489,-0.340830794,-0.983473582,0.769975996,-1.658056033,0.270860742,-1.584908981,-0.496546924,0
-1.095895401,-0.402775917,0.989139702,-1.142620781,2.563141581,-0.513143856,-0.767100468,0.698243894,-0.443958508,1.354865543,0.801266461,0.368887944,1.288710834,0.53499919,0
-0.888330605,2.986995179,1.279769561,-0.492843591,0.884689614,-0.766035062,2.047887819,0.515927915,-1.555771763,-1.808947487,1.387696378,0.45221795,0.90348902,0.272167207,0
0.668405363,-0.054532308,-1.301155761,-1.142620781,-0.899826191,-0.155217964,0.214239885,-0.112386526,-0.467737246,-0.230390537,0.755070301,0.164266884,-0.967259136,-0.449713492,0
0.4954347,-0.669049678,1.49659957,-0.167954996,-0.77008208,0.138879158,-0.821070841,-0.205411034,1.395141933,0.459057978,1.090638425,0.455569198,0.573883955,-0.422793478,0
-0.611577544,2.136393027,0.585817935,-1.142620781,0.093342506,1.210232958,0.908170186,1.314925804,-0.546041047,-1.72083077,-0.354487173,0.347576163,1.039015533,0.017666148,0
0.322464037,2.062661179,1.63201518,-1.142620781,-0.315845229,0.546090557,0.320255166,-0.618162367,0.349589461,-0.919515332,-0.434205365,0.314231026,1.458447526,-0.388903188,0
-1.199677799,2.309852328,-0.635342218,-1.142620781,-0.652091607,-1.58126582,2.458414924,-0.210118026,0.677440059,-1.791935881,-0.622861571,-0.122647243,-0.582367435,0.696291208,1
0.945158425,-0.040275152,0.989703145,0.481822194,-0.181551794,-0.219046735,-0.772754334,-1.013167022,0.760067073,0.93372819,0.713425027,0.547428789,0.270920713,-0.481753277,0
-2.382797135,-0.300955946,1.435793943,-1.142620781,-0.033983406,-0.358015704,-0.156863777,0.690845411,-0.410416713,0.385832373,0.677466394,0.567545814,0.21207166,5.484422497,0
-1.061301268,-0.961529797,1.388169434,-1.142620781,-0.768712055,-0.127747353,-0.567554102,-1.074744328,-0.998174534,0.577421922,-0.204062899,0.450955406,0.740754314,0.486000478,1
-0.888330605,-0.607270856,0.433977925,-1.142620781,2.02505523,-1.381699916,0.771889591,0.460769021,0.946453154,1.164736186,0.629348668,0.253995403,-1.599245405,0.272167207,0
-0.888330605,-0.284312642,-0.272886762,-0.167954996,1.263102185,2.340567775,0.591123892,0.049206353,-1.654707192,-1.861962377,0.789179107,0.186430247,-0.208736025,0.272167207,0
-0.404012748,-0.172867197,-1.461551137,1.45648798,-0.491722293,-0.627874052,0.639685809,-0.780071648,1.662105777,-0.121760343,0.345585001,-3.753865006,1.402967039,-0.120270038,1
